,address,city_district,geo_lat,geo_lon
8226,"город Москва, Новорогожская улица, дом 20",,,
8227,"город Москва, Симферопольский проезд, дом 18",,,
8228,"город Москва, улица Малая Полянка, дом 2",,,
8229,"город Москва, поселение Сосенское, деревня Сосенки, дом 39",Новомосковский,55.560408,37.439472
8230,"город Москва, город Московский, 1-й микрорайон, дом 43, корпус 1",Новомосковский,55.6021065,37.3520277
8231,"город Москва, поселение Десеновское, Нововатутинский проспект, дом 10",,,
8232,"город Москва, поселение Щаповское, деревня Шаганино, дом 8",,,
8233,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Потаповская Роща, дом 4, корпус 2",Новомосковский,55.546802,37.4948734
8234,"город Москва, поселение ""Мосрентген"", посёлок Завода Мосрентген, дом 32",Новомосковский,55.6203628,37.4726693
8235,"город Москва, Кронштадтский бульвар, дом 6, корпус 2",Головинский,55.841204,37.4943606
8236,"город Москва, улица Рождественка, дом 5/7, строение 1",Мещанский,55.7614413,37.6232572
8237,"город Москва, улица Паустовского, дом 5, корпус 3",Ясенево,55.5992845,37.5441212
8238,"город Москва, Тверской бульвар, дом 15, строение 2",Пресненский,55.7607108,37.6001743
8239,"город Москва, Комсомольский проспект, дом 13",,,
8240,"город Москва, Пречистенская набережная, дом 45/1, строение 1",Хамовники,55.7462591,37.6086268
8241,"город Москва, Пятницкая улица, дом 31, строение 5",Замоскворечье,55.7398318,37.6286038
8242,"город Москва, Садовническая улица, дом 13, строение 12",Замоскворечье,55.7472607,37.631561
8243,"город Москва, Вешняковская улица, дом 24Б",Вешняки,55.7204489,37.8174218
8244,"город Москва, Вешняковская улица, дом 24Г",Вешняки,55.7207321,37.8165055
8245,"город Москва, Ленинский проспект, дом 54",Гагаринский,,
8246,"город Москва, улица Свободы, дом 29",,,
8247,"город Москва, улица Вилиса Лациса, дом 7, корпус 2",Северное Тушино,55.8636863,37.4292717
8248,"город Москва, Берёзовая аллея, дом 15Б",,,
8249,"город Москва, Краснопрудная улица, дом 24, строение 1",Красносельский,55.7787525,37.6662371
8250,"Вознесенский переулок, дом 7, строение 1",Пресненский,55.7580434,37.6041881
8251,"город Москва, Авиационная улица, дом 22, строение 1",Щукино,55.81076,37.4765383
8252,"город Москва, Скатертный переулок, дом 13",Пресненский,55.7557277,37.5947368
8253,"город Москва, Большая Грузинская улица, дом 30А, строение 1",Пресненский,55.7661812,37.5810492
8254,"город Москва, Большая Никитская улица, дом 62, строение 3",Пресненский,55.7589289,37.5853626
8255,"город Москва, Большая Грузинская улица, дом 30",,,
8256,"город Москва, Большая Грузинская улица, дом 3, строение 1",Пресненский,55.7641933,37.5772107
8257,"город Москва, Первомайская улица, дом 126",Восточное Измайлово,55.7934331,37.820132
8258,"город Москва, проспект Маршала Жукова, дом 53, корпус 1",Хорошево-Мневники,55.776725,37.460775
8259,"город Москва, улица Красная Пресня, дом 30, строение 3",Пресненский,55.7627754,37.5683038
8260,"город Москва, Большая Почтовая улица, дом 34, строение 1А",Басманный,55.7803894,37.6971099
8261,"город Москва, Левобережная улица, дом 12",,,
8262,"город Москва, Лубянский проезд, дом 5, строение 1",Басманный,55.7586665,37.6296401
8263,"город Москва, Варшавское шоссе, дом 102, строение 2",Нагорный,55.644623,37.618956
8264,"город Москва, Дорожная улица, дом 40",,,
8265,"город Москва, улица Академика Волгина, дом 2А",,,
8266,"город Москва, Литовский бульвар, дом 7",,,
8267,"город Москва, улица Академика Волгина, дом 33А",Коньково,55.6422965,37.5068515
8268,"город Москва, Коровинское шоссе, дом 33А",Западное Дегунино,55.8822119,37.5180062
8269,"город Москва, Гостиничный проезд, дом 8, корпус 2",Марфино,55.8462973,37.5776565
8270,"город Москва, Алтуфьевское шоссе, дом 2",,,
8271,"город Москва, Уральская улица, дом 5А",Гольяново,55.813658,37.7976166
8272,"город Москва, Сигнальный проезд, дом 23А",,,
8273,"город Москва, 3-й Лихачёвский переулок, дом 2А",,,
8274,"город Москва, Бутырская улица, дом 67, строение 1",Савеловский,55.802269,37.5828814
8275,"город Москва, улица Расковой, дом 24, строение 4",Беговой,55.7882428,37.5759648
8276,"город Москва, Большая Серпуховская улица, дом 46, строение 34",Замоскворечье,55.7219555,37.624244
8277,"город Москва, улица Кржижановского, дом 13, корпус 2",Академический,55.6808409,37.5698406
8278,"город Москва, Живописная улица, дом 11, корпус 1",Хорошево-Мневники,55.7849829,37.453083
8279,"город Москва, улица Народного Ополчения, дом 22, корпус 4",Хорошево-Мневники,55.7785101,37.4815235
8280,"город Москва, улица Народного Ополчения, дом 27, корпус 2",Хорошево-Мневники,55.7805348,37.4773356
8281,"город Москва, улица Маршала Тухачевского, дом 58, корпус 2",Хорошево-Мневники,55.7855965,37.4576917
8282,"город Москва, бульвар Генерала Карбышева, дом 15, корпус 3",Хорошево-Мневники,55.7822676,37.4665095
8283,"город Москва, бульвар Генерала Карбышева, дом 9, корпус 2",Хорошево-Мневники,55.7808148,37.4673429
8284,"город Москва, улица Маршала Тухачевского, дом 46",,,
8285,"город Москва, улица Генерала Глаголева, дом 10, корпус 2",Хорошево-Мневники,55.7812524,37.464492
8286,"город Москва, Живописная улица, дом 2, корпус 2",Хорошево-Мневники,55.7804173,37.456946
8287,"город Москва, Живописная улица, дом 11, корпус 2",Хорошево-Мневники,55.7849571,37.4517958
8288,"город Москва, Колодезный переулок, дом 14",,,
8289,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 1",,,
8290,"город Москва, город Зеленоград, Сосновая аллея, дом 4, строение 2",Савелки,55.9807772,37.2490701
8291,"город Москва, город Зеленоград, улица Панфилова, дом 28",,,
8292,"город Москва, Керченская улица, дом 13, строение 2",Зюзино,55.6480503,37.5783285
8293,"город Москва, Оружейный переулок, дом 3, строение 2",Тверской,55.7708174,37.5968227
8294,"город Москва, Страстной бульвар, дом 6, строение 2",Тверской,55.7656248,37.6093468
8295,"город Москва, Большая Татарская улица, дом 5, строение 5",Замоскворечье,55.7426418,37.6321661
8296,"город Москва, 2-й Павелецкий проезд, дом 4, корпус 1",Даниловский,55.7148484,37.6436514
8297,"город Москва, Дербеневская улица, дом 5А",,,
8298,"город Москва, Алтуфьевское шоссе, дом 58",,,
8299,"город Москва, Холмогорская улица, дом 8, корпус 2",Ярославский,55.8822358,37.7164155
8300,"город Москва, Нагатинская улица, дом 2, корпус 2",Нагатино-Садовники,55.6811281,37.6261559
8301,"город Москва, улица Римского-Корсакова, дом 3, строение 1",Отрадное,55.871744,37.5929612
8302,"город Москва, улица Юности, дом 2, строение 18",Вешняки,55.7373203,37.8115171
8303,"город Москва, Вешняковская улица, дом 29Б, строение 1",Вешняки,55.723351,37.8301851
8304,"город Москва, улица Старый Гай, дом 8Д",,,
8305,"город Москва, Вешняковская улица, дом 23",,,
8306,"город Москва, Зубовский бульвар, дом 4, строение 1",Хамовники,55.7373128,37.5905538
8307,"город Москва, Плотников переулок, дом 15",Хамовники,55.7461971,37.5883821
8308,"город Москва, улица Покровка, дом 40Б",,,
8309,"город Москва, Липецкая улица, дом 50, строение 2",Бирюлево Восточное,55.5797756,37.6816497
8310,"город Москва, Елецкая улица, дом 16, корпус 1",Орехово-Борисово Южное,55.6065806,37.7320198
8311,"город Москва, Хлебозаводский проезд, дом 7А",,,
8312,"город Москва, Ясеневая улица, дом 29",,,
8313,"город Москва, Ключевая улица, дом 10, корпус 3",Братеево,55.6356498,37.7585414
8314,"город Москва, Ореховый бульвар, дом 15",,,
8315,"город Москва, Шипиловская улица, дом 50, корпус 1",Зябликово,55.6211891,37.7381307
8316,"город Москва, Шипиловская улица, дом 58, корпус 1",Зябликово,55.6211767,37.7456986
8317,"город Москва, Каширское шоссе, дом 52",Москворечье-Сабурово,,
8318,"город Москва, Нижний Сусальный переулок, дом 4, строение 3",Басманный,55.7616124,37.6627103
8319,"город Москва, Каширское шоссе, дом 53, корпус 4",Москворечье-Сабурово,55.6394375,37.6936524
8320,"город Москва, 1-я улица Машиностроения, дом 5",,,
8321,"город Москва, Таганская площадь, дом 86/1, строение 1",Таганский,55.7414276,37.6528885
8322,"город Москва, 2-й Кожуховский проезд, дом 23",,,
8323,"город Москва, улица Космонавтов, дом 18",,,
8324,"город Москва, улица Докукина, дом 16, корпус 1, строение 1",Ростокино,55.8421926,37.6521052
8325,"город Москва, Пушечная улица, дом 4, строение 1",Мещанский,55.7606281,37.6223739
8326,"город Москва, улица Кибальчича, дом 9",,,
8327,"город Москва, Можайское шоссе, дом 25",,,
8328,"город Москва, Люблинская улица, дом 111А, строение 1",Марьино,55.6818105,37.7391457
8329,"город Москва, улица Арбат, дом 12, строение 1",Арбат,55.7511499,37.5960189
8330,"город Москва, улица Кухмистерова, дом 20, корпус 2",Печатники,55.6830657,37.7299726
8331,"город Москва, Новороссийская улица, дом 14, строение 2",Люблино,55.678764,37.7593371
8332,"город Москва, Нижегородская улица, дом 29-33, строение 2",Нижегородский,55.7342024,37.7101829
8333,"Николоямская улица, дом 38/14/23, строение 3",Таганский,55.7469706,37.6581661
8334,"город Москва, улица Берзарина, дом 19, корпус 2",Хорошево-Мневники,55.7864777,37.4763722
8335,"город Москва, улица Маршала Тухачевского, дом 17, корпус 3",Хорошево-Мневники,55.7805595,37.4838417
8336,"город Москва, Севастопольский проспект, дом 7, корпус 8",Донской,55.6901536,37.6147193
8337,"город Москва, Голубинская улица, дом 5, корпус 1",Ясенево,55.6068657,37.5131542
8338,"город Москва, улица Бутлерова, дом 3А",,,
8339,"город Москва, Дмитровское шоссе, дом 108, строение 3",Восточное Дегунино,55.884408,37.545105
8340,"город Москва, Алтуфьевское шоссе, дом 31, строение 7",Отрадное,55.8619132,37.5831524
8341,"город Москва, Сущёвская улица, дом 21, строение 5",Тверской,55.7827145,37.6007291
8342,"город Москва, Сущёвская улица, дом 21, строение 10",Тверской,55.7823135,37.6010274
8343,"город Москва, 2-й Нагатинский проезд, дом 6",,,
8344,"город Москва, Дмитровское шоссе, дом 56, корпус 1, строение 2",Тимирязевский,55.848382,37.568659
8345,"город Москва, Кутузовский проспект, дом 36, строение 11",Дорогомилово,55.7420499,37.5266752
8346,"город Москва, Большая Почтовая улица, дом 36, строение 3",Басманный,55.7805573,37.6969857
8347,"город Москва, проспект Вернадского, дом 37, корпус 2",Проспект Вернадского,55.6770467,37.5096416
8348,"город Москва, Бауманская улица, дом 6, строение 2",Басманный,55.7761067,37.6756459
8349,"город Москва, Нижняя Красносельская улица, дом 35, строение 52",Басманный,55.776782,37.6738485
8350,"город Москва, Народный проспект, дом 17, строение 24",Измайлово,55.7746588,37.7542109
8351,"город Москва, Вересковая улица, дом 6",Свиблово,55.8595398,37.6406157
8352,"город Москва, улица Сущёвский Вал, дом 5, строение 8",Марьина роща,55.7958054,37.5920858
8353,"город Москва, улица Сущёвский Вал, дом 5, строение 9",Марьина роща,55.7954231,37.5934006
8354,"город Москва, Кольская улица, дом 12, строение 24",Бабушкинский,55.862502,37.6458017
8355,"город Москва, Староватутинский проезд, дом 12, строение 1",Бабушкинский,55.8746998,37.6714009
8356,"город Москва, улица Тимура Фрунзе, дом 11, строение 13",Хамовники,55.7347322,37.5884907
8357,"город Москва, Анадырский проезд, дом 8",,,
8358,"город Москва, улица Грекова, владение 8Г",Северное Медведково,55.8871328,37.6623073
8359,"город Москва, Сельскохозяйственная улица, дом 15, строение 3",Ростокино,55.8367809,37.6381755
8360,"город Москва, Ярославское шоссе, дом 6",,,
8361,"город Москва, улица Егора Абакумова, дом 14А",Ярославский,55.8804559,37.7127773
8362,"город Москва, Игарский проезд, дом 11",,,
8363,"город Москва, Анадырский проезд, дом 8, корпус 3",Лосиноостровский,55.8639209,37.6834374
8364,"город Москва, Абрамцевская улица, дом 30, строение 1",Лианозово,55.906309,37.576462
8365,"город Москва, улица Менжинского, дом 36",,,
8366,"город Москва, Стартовая улица, дом 12, строение 1",Лосиноостровский,55.8880529,37.6908317
8367,"город Москва, улица Красная Сосна, дом 2А",Ярославский,55.8509303,37.6792663
8368,"город Москва, Алтуфьевское шоссе, дом 31, корпус 1",Отрадное,55.8625591,37.582872
8369,"город Москва, улица Касаткина, дом 3, строение 10",Алексеевский,55.8261181,37.6542041
8370,"город Москва, улица Плещеева, дом 12А",Бибирево,55.8857674,37.6108433
8371,"город Москва, улица Кибальчича, дом 2, корпус 1, строение 1",Алексеевский,55.8160555,37.6418156
8372,"город Москва, улица Мусоргского, дом 1Б",,,
8373,"город Москва, Открытое шоссе, дом 9, строение 6",Богородское,55.8150257,37.7345176
8374,"город Москва, Открытое шоссе, дом 9, строение 7",Богородское,55.8154122,37.7348586
8375,"город Москва, 3-я Гражданская улица, дом 47",Богородское,55.8106026,37.7113587
8376,"город Москва, Лосиноостровская улица, дом 24, строение 1",Метрогородок,55.8257987,37.7192528
8377,"город Москва, 1-й Лучевой просек, дом 1",,,
8378,"город Москва, Открытое шоссе, дом 13, строение 1",Метрогородок,55.8171407,37.7412304
8379,"город Москва, Уральская улица, дом 4Г",Гольяново,55.812148,37.7994445
8380,"город Москва, Щёлковское шоссе, дом 45А",Гольяново,55.8101612,37.7878492
8381,"город Москва, Бауманская улица, дом 58/25, строение 6",Басманный,55.7674522,37.6792588
8382,"город Москва, Вешняковская улица, дом 43",Вешняки,55.7161435,37.8218938
8383,"город Москва, Вешняковская улица, дом 24, строение 1",Вешняки,55.7195014,37.8197008
8384,"город Москва, Реутовская улица, дом 3",,,
8385,"город Москва, Ковров переулок, дом 8, строение 2",Таганский,55.7404172,37.6812646
8386,"город Москва, Южнопортовая улица, дом 35",,,
8387,"город Москва, проспект 40 лет Октября, дом 7, строение 2",Люблино,55.68157,37.7465507
8388,"город Москва, Рязанский проспект, дом 46, корпус 2",Рязанский,55.7174026,37.791624
8389,"город Москва, Люблинская улица, дом 112, строение 3",Марьино,55.6497502,37.7428539
8390,"город Москва, Нижегородская улица, дом 29-33, строение 14",Нижегородский,55.7342024,37.7101829
8391,"город Москва, Волгоградский проспект, дом 32, корпус 21",Южнопортовый,55.7216333,37.693022
8392,"город Москва, 2-я Карачаровская улица, дом 1, строение 1",Нижегородский,55.7346164,37.7531295
8393,"город Москва, улица Юных Ленинцев, дом 115, строение 2",Кузьминки,55.6977018,37.786098
8394,"город Москва, Люблинская улица, дом 157, корпус 3",Марьино,55.6556905,37.7439554
8395,"город Москва, улица Верхние Поля, дом 53, корпус 2",Люблино,55.6577853,37.7990606
8396,"город Москва, улица Дмитрия Ульянова, дом 30, корпус 2",Академический,55.6840185,37.5783084
8397,"город Москва, улица Кржижановского, дом 29, корпус 1",Котловка,55.6754484,37.5809232
8398,"город Москва, Профсоюзная улица, дом 3",городской округ Подольск,,
8399,"город Москва, улица Крупской, дом 11А",Ломоносовский,55.6835487,37.5268583
8400,"город Москва, Новоясеневский проспект, дом 24",,,
8401,"город Москва, улица Гарибальди, дом 23",,,
8402,"город Москва, Профсоюзная улица, дом 109, корпус 2",Коньково,55.632901,37.519863
8403,"город Москва, улица Айвазовского, владение 7, строение 1",Ясенево,55.6136116,37.539984
8404,"город Москва, улица Гарибальди, дом 4Г",Ломоносовский,55.6768941,37.5344723
8405,"город Москва, Тарусская улица, дом 10",Ясенево,55.6093281,37.533713
8406,"город Москва, проспект 60-летия Октября, дом 10А",,,
8407,"город Москва, улица Шверника, дом 6, строение 1",Академический,55.6932728,37.5813195
8408,"город Москва, Профсоюзная улица, дом 65, корпус 1",Коньково,55.653309,37.537901
8409,"город Москва, Нагорная улица, дом 29, корпус 4, строение 1",Котловка,55.674373,37.6002247
8410,"город Москва, Садовническая улица, дом 8",,,
8411,"город Москва, улица Вавилова, дом 19",,,
8412,"город Москва, улица Кржижановского, дом 31, строение 1",Котловка,55.6731457,37.5807832
8413,"город Москва, Фрунзенская набережная, дом 30, строение 5",Хамовники,55.7250461,37.5824013
8414,"город Москва, улица Россолимо, дом 7",Хамовники,55.7357862,37.5829704
8415,"город Москва, Производственная улица, дом 1, корпус 1, строение 1",Солнцево,55.649647,37.381028
8416,"город Москва, Кутузовский проспект, дом 12, строение 9",Дорогомилово,55.7497828,37.5578021
8417,"город Москва, Большая Филёвская улица, дом 3",,,
8418,"город Москва, Осенний бульвар, дом 23",Крылатское,55.7636665,37.4057978
8419,"город Москва, Озёрная улица, дом 2, корпус 3",Очаково-Матвеевское,55.6886546,37.4683672
8420,"город Москва, улица Максимова, дом 18",Щукино,55.7967148,37.4649131
8421,"город Москва, Митинская улица, дом 55, корпус 1",Митино,55.8545883,37.3512195
8422,"город Москва, улица Василия Петушкова, дом 8, строение 20",Южное Тушино,55.8368474,37.4076434
8423,"город Москва, Походный проезд, дом 10",,,
8424,"город Москва, Тушинская улица, дом 24, строение 15",Покровское-Стрешнево,55.8281462,37.4397318
8425,"город Москва, Парусный проезд, дом 5, строение 1",Южное Тушино,55.846843,37.4499564
8426,"город Москва, Родионовская улица, дом 8",,,
8427,"город Москва, Волоколамское шоссе, дом 146, строение 10",Митино,55.8273291,37.365579
8428,"город Москва, улица Маршала Прошлякова, дом 30",Строгино,55.7901571,37.3803969
8429,"город Москва, бульвар Яна Райниса, дом 49, корпус 2",Южное Тушино,55.8488339,37.4036419
8430,"город Москва, Походный проезд, дом 7",,,
8431,"город Москва, улица Маршала Рыбалко, дом 2, корпус 5",Щукино,55.7986756,37.4958405
8432,"город Москва, Вятская улица, дом 27, строение 2",Савеловский,55.7968696,37.5819126
8433,"город Москва, Вятская улица, дом 27, строение 4",Савеловский,55.7961416,37.5818833
8434,"город Москва, Вятская улица, дом 27, строение 7",Савеловский,55.7962401,37.5801413
8435,"город Москва, улица Клары Цеткин, дом 33, корпус 28",Войковский,55.8276659,37.514067
8436,"город Москва, Ленинградское шоссе, дом 51, строение 4",Левобережный,55.8496261,37.4699239
8437,"город Москва, Мишина улица, дом 35",,,
8438,"город Москва, Ленинградское шоссе, дом 84, строение 1",Головинский,55.8482325,37.4758876
8439,"город Москва, 1-я Квесисская улица, дом 18",,,
8440,"город Москва, Хорошёвское шоссе, дом 72А, строение 1",Хорошевский,55.7786875,37.5237802
8441,"город Москва, Международное шоссе, дом 28, строение 16",Молжаниновский,55.9454642,37.4111342
8442,"город Москва, Ленинградское шоссе, дом 47",,,
8443,"город Москва, Ленинградский проспект, дом 72, корпус 3",Аэропорт,55.8049091,37.5208906
8444,"город Москва, Онежская улица, дом 24",,,
8445,"город Москва, 4-й Лихачёвский переулок, дом 6",,,
8446,"город Москва, Ижорский проезд, дом 17",Дмитровский,55.890687,37.5221027
8447,"город Москва, Краснопресненская набережная, дом 6",,,
8448,"город Москва, Большой Гнездниковский переулок, дом 1, строение 2",Пресненский,55.761413,37.6053731
8449,"город Москва, город Зеленоград, Заводская улица, дом 38, строение 1",Крюково,55.9727165,37.18378
8450,"город Москва, город Зеленоград, корпус 2045",,,
8451,"город Москва, улица Маршала Захарова, дом 5",Орехово-Борисово Северное,55.6225402,37.7051484
8452,"город Москва, улица Орджоникидзе, дом 11, строение 10",Донской,55.7068081,37.5972674
8453,"город Москва, Варшавское шоссе, дом 23",Донской,,
8454,"город Москва, 2-й Кожуховский проезд, дом 25, строение 1",Даниловский,55.7015083,37.6571471
8455,"город Москва, Чертановская улица, дом 9, строение 1",Чертаново Северное,55.6287987,37.5996363
8456,"город Москва, Чертановская улица, дом 32, строение 2",Чертаново Центральное,55.6183814,37.5925471
8457,"город Москва, улица Красного Маяка, дом 15А, строение 1",Чертаново Центральное,55.6084278,37.5797083
8458,"город Москва, улица Борисовские Пруды, дом 10, корпус 5",Братеево,55.6335935,37.7412854
8459,"город Москва, Шипиловский проезд, владение 39, строение 2",Орехово-Борисово Северное,55.6125742,37.695941
8460,"город Москва, Симферопольский бульвар, дом 25, корпус 1",Нагорный,55.6494064,37.6062256
8461,"город Москва, Канатчиковский проезд, владение 5",Донской,,
8462,"город Москва, Автозаводская улица, дом 23, корпус 5",Даниловский,55.7035244,37.6428788
8463,"город Москва, Кожевническая улица, дом 20, строение 16",Даниловский,55.7283275,37.6499181
8464,"город Москва, 1-й Кожевнический переулок, дом 6, строение 1",Даниловский,55.7266748,37.6458737
8465,"город Москва, Ореховый бульвар, владение 61, корпус 2А",Зябликово,55.6169263,37.7571159
8466,"город Москва, Хлебозаводский проезд, дом 7, строение 9",Нагатино-Садовники,55.6698905,37.632681
8467,"город Москва, проспект Андропова, дом 13А",Нагатинский Затон,55.6839958,37.6673461
8468,"город Москва, Хлебозаводский проезд, дом 7, строение 10",Нагатино-Садовники,55.6706436,37.6337979
8469,"город Москва, Ореховый бульвар, дом 13",Орехово-Борисово Северное,55.6114654,37.7195859
8470,"город Москва, Бирюлёвская улица, дом 7, корпус 1",Бирюлево Восточное,55.5991029,37.6636427
8471,"город Москва, Бакинская улица, дом 28Б",Царицыно,55.6170467,37.657758
8472,"город Москва, Ореховый бульвар, дом 26А",,,
8473,"город Москва, Кустанайская улица, дом 10А",Зябликово,55.6188911,37.7534446
8474,"город Москва, Варшавское шоссе, дом 86А",Нагорный,55.649997,37.618776
8475,"город Москва, улица Мусы Джалиля, владение 9, корпус 7",Зябликово,55.627333,37.7508768
8476,"город Москва, проектируемый проезд № 4062, дом 6, строение 8",Даниловский,55.6894596,37.6533699
8477,"город Москва, Ореховый бульвар, дом 26",,,
8478,"город Москва, Кожевническая улица, дом 14, корпус 1",Даниловский,55.728949,37.6469191
8479,"город Москва, Люсиновская улица, дом 53, корпус 2",Даниловский,55.7182545,37.6238539
8480,"город Москва, проектируемый проезд № 4062, дом 6, строение 2",Даниловский,55.6928729,37.6597352
8481,"город Москва, Боровское шоссе, дом 51",,,
8482,"город Москва, Мясницкая улица, дом 41, строение 3",Красносельский,55.7683973,37.6426678
8483,"город Москва, 2-я Звенигородская улица, дом 13, строение 15",Пресненский,55.7628764,37.5538284
8484,"город Москва, 2-я Звенигородская улица, дом 13, строение 17",Пресненский,55.7625901,37.552686
8485,"город Москва, 2-я Звенигородская улица, дом 13, строение 18А",Пресненский,55.7627672,37.5529511
8486,"город Москва, 2-я Звенигородская улица, дом 13, строение 37",Пресненский,55.7617092,37.5515651
8487,"город Москва, улица Тимура Фрунзе, дом 24",Хамовники,55.7355534,37.5875296
8488,"город Москва, улица Крымский Вал, дом 9, строение 21",Якиманка,55.7241014,37.5958858
8489,"город Москва, улица Крымский Вал, дом 9, строение 22",Якиманка,55.7240573,37.5954876
8490,"город Москва, улица Сергея Макеева, дом 11/9, строение 10",Пресненский,55.7629501,37.5513933
8491,"город Москва, Рочдельская улица, дом 15, строение 44",Пресненский,55.7561328,37.5667848
8492,"город Москва, 2-я Звенигородская улица, дом 13, строение 41",Пресненский,55.761409,37.5526324
8493,"город Москва, Денисовский переулок, дом 30, строение 10",Басманный,55.7667646,37.6781415
8494,"город Москва, Турчанинов переулок, дом 3, строение 5",Хамовники,55.7369622,37.5960315
8495,"город Москва, Большой Факельный переулок, дом 12",,,
8496,"город Москва, Ладожская улица, дом 4/6, строение 3",Басманный,55.7713011,37.6815231
8497,"Бауманская улица, дом 7, строение 3",Басманный,55.7765339,37.6761536
8498,"город Москва, Мясницкая улица, дом 24/7, строение 8",Басманный,55.7629676,37.6356513
8499,"город Москва, 2-я Звенигородская улица, дом 13, строение 43",Пресненский,55.7623745,37.5519488
8500,"город Москва, Столярный переулок, дом 3, корпус 14",Пресненский,55.7652147,37.5685857
8501,"город Москва, Бауманская улица, дом 58, строение 16",Басманный,55.7674522,37.6792588
8502,"город Москва, Баррикадная улица, дом 19, строение 1",Пресненский,55.7602968,37.5798094
8503,"город Москва, улица Красная Пресня, дом 32-34, строение 3",Пресненский,55.7628958,37.5682108
8504,"город Москва, Садовническая улица, дом 62, строение 1",Замоскворечье,55.7420026,37.6393047
8505,"город Москва, улица Покровка, дом 3/7, строение 1А",Басманный,55.7588168,37.6403973
8506,"город Москва, Нижний Сусальный переулок, дом 5, строение 19",Басманный,55.7592116,37.6657424
8507,"город Москва, бульвар Энтузиастов, дом 2",Таганский,55.7463387,37.6825324
8508,"город Москва, Николоямская улица, дом 58",,,
8509,"город Москва, Пречистенская набережная, дом 7",Хамовники,55.7368494,37.6014931
8510,"город Москва, Садовническая улица, дом 29",Замоскворечье,55.7461874,37.6363389
8511,"город Москва, поселение Первомайское, посёлок Первомайское, Рабочая улица, дом 9, строение 1",Троицкий,55.5407926,37.1555156
8512,"город Москва, поселение Сосенское, территория СНТ ""Гавриково-1"", владение 172А, строение 1",Новомосковский,55.5704931,37.4754231
8513,"город Москва, поселение Сосенское, посёлок Коммунарка, Ясная улица, дом 1",,,
8514,"город Москва, город Троицк, Центральная улица, дом 18",Троицкий,55.4696844,37.2995993
8515,"город Москва, поселение Сосенское, улица Александры Монаховой, дом 103",Новомосковский,55.541057,37.4932738
8516,"город Москва, поселение Московский, улица Адмирала Корнилова, дом 61",Новомосковский,55.6252556,37.4400377
8517,"город Москва, город Троицк, Октябрьский проспект, дом 17Б",Троицкий,55.4782778,37.2987659
8518,"город Москва, поселение Краснопахорское, село Красное, Парковая улица, домовладение 10, строение 1",Троицкий,55.4249914,37.2951402
8519,"город Москва, поселение Первомайское, деревня Рогозинино, Луговая улица, домовладение 20А, строение 3",Троицкий,55.5401714,37.1837945
8520,"город Москва, поселение Первомайское, деревня Горчаково, Школьная улица, дом 1А",,,
8521,"город Москва, поселение Десеновское, деревня Ватутинки, дом 46А",Новомосковский,55.4963391,37.3306038
8522,"город Москва, город Щербинка, Новостроевская улица, дом 4",Новомосковский,55.5055344,37.5592975
8523,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, домовладение 30, строение 1",Новомосковский,55.566639,37.481963
8524,"город Москва, поселение ""Мосрентген"", Киевское шоссе, 21-й километр, домовладение 3, строение 1",Новомосковский,55.7540471,37.620405
8525,"город Москва, поселение Московский, улица Татьянин Парк, дом 11",Новомосковский,55.658322,37.422315
8526,"город Москва, поселение Десеновское, 1-я Ватутинская улица, дом 5",,,
8527,"город Москва, поселение Роговское, посёлок Рогово, дом 2Б/Н",Троицкий,55.2158958,37.0762296
8528,"город Москва, Кольская улица, дом 2, корпус 4",Бабушкинский,55.8583322,37.6551156
8529,"город Москва, Машкинское шоссе, дом 7",,,
8530,"город Москва, Живописная улица, дом 11, корпус 3",Хорошево-Мневники,55.7854364,37.4521063
8531,"город Москва, поселение Десеновское, Футбольная улица, дом 17",Новомосковский,55.5141526,37.3713909
8532,"город Москва, поселение Сосенское, посёлок Коммунарка, микрорайон ""Эдальго"", дом 1",Новомосковский,55.5726929,37.4857525
8533,"город Москва, поселение Сосенское, посёлок Коммунарка, Ясная улица, дом 2",Новомосковский,55.5680768,37.474798
8534,"город Москва, поселение Марушкинское, посёлок Совхоза ""Крёкшино"", дом 15",,,
8535,"город Москва, поселение Сосенское, посёлок Коммунарка, Бачуринская улица, дом 19",Новомосковский,55.574071,37.488974
8536,"город Москва, поселение Сосенское, Николо-Хованская улица, дом 28, строение 5",Новомосковский,55.5894047,37.4539863
8537,"город Москва, город Щербинка, улица Барышевская Роща, дом 20",Новомосковский,55.5034372,37.5362379
8538,"город Москва, Юровская улица, дом 99",,,
8539,"город Москва, 1-я Квесисская улица, дом 9",,,
8540,"город Москва, Павелецкая набережная, дом 8, строение 6А",Даниловский,55.7091286,37.6468527
8541,"город Москва, Лазоревый проезд, дом 5, корпус 4",Свиблово,55.8477735,37.6365728
8542,"город Москва, Тестовская улица, дом 1",,,
8543,"город Москва, Ферганская улица, дом 8",,,
8544,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 1",Новомосковский,55.540536,37.484568
8545,"город Москва, Варшавское шоссе, владение 132/1",Чертаново Южное,55.616747,37.61088
8546,"город Москва, поселение Сосенское, деревня Сосенки, дом 73",,,
